,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading  1 [-],Sun Heading  2 [-],Sun Heading  3 [-],Fault
5755000000000,8.874367797651969e-06,1.8501338783348354e-05,2.478872879990527e-05,7.153128211854013e-07,-4.288926530320346e-08,-2.443475933633192e-08,0.2281633031168341,0.04355503164296082,-0.11168152384130704,6.325112380747892e-07,1.2387328712827676e-09,0.0011148467004153241,0.8754191038253746,0.42790181745721034,0.08168393841092741,-0.20944966335631626,6150871.226072913,-2031783.5167116905,-2205380.2270497633,4,-3.4318119775182262e-06,-2.792615852033644e-06,1.564095871546767e-06,-2.6906439104672627e-06,0.0,0.0,0.0,0.0,122.41166687327417,-228.74721508950682,135.9106978066678,71.2994270209246,122.40608875803248,-228.75750218658027,135.9213090618461,71.31068596065609,0.0,0.0,0.0,0.0,20.00068596945869,20.00150065424164,20.00039028129958,20.000523451671373,-4.999789962659239,-5.000638831826878,-5.000212593958359,-4.999904064168534,3.0918685499148634e-10,-1.7156817416542102e-09,6150538.375402473,-2032200.3642557706,-2205925.621442213,-21.000545983851936,149465.98083491938,-1.0,0.0,8,0.0,0.0,1.7077873589072758,1.0132110621895487,0.0,0.6789828422323827,0.0,0.0,0.0,0.0,0.0,0.0
5760000000000,8.984508557134974e-06,1.8449542695315172e-05,2.4757268887547878e-05,7.085228302306934e-07,-4.362984301702121e-08,-2.5315272895315433e-08,0.2282140014581114,0.042905503857738746,-0.11034606165403425,6.238158751523387e-07,5.035422647410704e-10,0.0011148551465985244,0.8759987945759378,0.4281291916407683,0.08049067351779113,-0.20700907864917037,6167417.931870617,-2010917.575319205,-2178070.148673671,4,-3.4558244949401703e-06,-2.7653936322119077e-06,1.5632793539403327e-06,-2.6892622045825972e-06,0.0,0.0,0.0,0.0,121.67535609508906,-229.36080740466107,136.21749396424494,70.74719393728577,121.6838267692894,-229.3386588343194,136.24778807452088,70.74620700810554,0.0,0.0,0.0,0.0,20.000690281635716,20.00149806383659,20.000391650921507,20.00052122830239,-4.999789741025406,-5.00063421166676,-5.000212993354117,-4.9999048724496875,-1.7729940528464467e-10,2.8429578459005185e-09,6167088.914884944,-2011335.681003059,-2178616.911071086,-21.00054235735515,149360.97811587344,-1.0,0.0,8,0.0,0.0,1.7123947051664616,1.0178120668549275,0.0,0.6694381698171809,0.0,0.0,0.0,0.0,0.0,0.0
5765000000000,9.095256938634062e-06,1.8397010221556427e-05,2.472451059972864e-05,6.981652073346808e-07,-3.8781296081223965e-08,-2.6708024813667033e-08,0.228263715108238,0.04225619403368091,-0.1090109513041933,6.175353757636723e-07,-2.729760401625158e-09,0.001114864225335778,0.8765716925840039,0.42835322621617905,0.07929677755994267,-0.20456686539910246,6183772.695318966,-1989989.050029234,-2150692.0942570716,4,-3.4795840675296247e-06,-2.739505461143454e-06,1.5627308105305165e-06,-2.6883499593630695e-06,0.0,0.0,0.0,0.0,120.93904531690396,-229.9130404882999,136.5856493533375,70.19496085364695,120.95638049195666,-229.91410057591239,136.57413130255972,70.18195601244834,0.0,0.0,0.0,0.0,20.000694529504337,20.001495327559372,20.000393011519144,20.00051898102793,-4.999789561052787,-5.000629850934121,-5.000213428602908,-4.999905663170703,5.294739195610798e-10,-1.863720810316437e-09,6183447.522355989,-1990408.4008775053,-2151240.2076259595,-21.000537950865183,149255.9754152877,-1.0,0.0,8,0.0,0.0,1.7169596524563664,1.0223707460781508,0.0,0.6598726464469993,0.9170266143225714,0.0,0.0,0.0,0.0,0.0
5770000000000,9.20553395917166e-06,1.834460119733231e-05,2.4690532377898106e-05,6.912105876299935e-07,-4.58651240365476e-08,-2.7672456046241856e-08,0.22831244416100266,0.0416071007180625,-0.10767618770484036,6.094610139387915e-07,-3.6681225697927983e-09,0.0011148728783137091,0.8771377941197157,0.4285739178024653,0.07810226126162068,-0.2021230414674845,6199935.0024889065,-1968998.5905939257,-2123246.916549744,4,-3.504954134652512e-06,-2.7120366318483637e-06,1.562190772307976e-06,-2.6874500296711398e-06,0.0,0.0,0.0,0.0,120.20273453871884,-230.52663280345416,136.89244551091463,69.64272777000811,120.22377963358323,-230.4838161844376,136.900328474598,69.6179506770363,0.0,0.0,0.0,0.0,20.00069871151351,20.00149244520225,20.000394362929832,20.00051671012283,-4.999789310583245,-5.00062508055254,-5.000213864429869,-4.999906452618194,-6.605354516737004e-10,-3.907368073712531e-10,6199613.683767397,-1969419.1735918242,-2123796.3638135595,-21.000534624757794,149150.97273330862,-1.0,0.0,8,0.0,0.0,1.7214820569723466,1.0268869652027504,0.0,0.6502865681098122,1.2945797893454973,0.0,0.0,0.0,0.0,0.0
5775000000000,9.316748435722327e-06,1.8291177914210882e-05,2.4655332008738515e-05,6.82772566065063e-07,-4.59991088298659e-08,-2.8722260327074256e-08,0.22836019084951611,0.04095822050277601,-0.10634176688756351,6.037006624187824e-07,-2.645737387207526e-09,0.001114882235750517,0.8776970936343501,0.4287912666599219,0.07690713159849737,-0.1996776266167196,6215904.345417579,-1947946.8487271578,-2095735.4704409144,4,-3.528975161923638e-06,-2.684809806732726e-06,1.5613733536674122e-06,-2.686071098294813e-06,0.0,0.0,0.0,0.0,119.46642376053374,-231.01750665557756,137.26060090000718,69.02913545485386,119.48604061784759,-231.0477856618856,137.22637039707183,69.05420672203473,0.0,0.0,0.0,0.0,20.000702825968983,20.00148941709108,20.000395705017542,20.000514415890553,-4.999789168365232,-5.000620319360769,-5.000214261598159,-4.999907257745554,-2.8940652898997704e-10,-3.224673664484891e-11,6215586.891036817,-1948368.6508208602,-2096286.2344805887,-21.00053080390509,149045.9700701472,-1.0,0.0,8,0.0,0.0,1.725961780046912,1.0313605734589015,0.0,0.640680230285806,0.0,0.0,0.0,0.0,0.0,0.0
5780000000000,9.428179341190951e-06,1.8237505362858106e-05,2.461904299678176e-05,6.755813170771279e-07,-4.5265060696814924e-08,-2.9557621457169947e-08,0.22840695550186715,0.040309551850334,-0.10500768377995227,5.924509228165963e-07,-3.561937802563658e-10,0.0011148907165504018,0.8782495872949037,0.42900526990666743,0.07571139912693235,-0.1972306387224891,6231680.222125035,-1926834.4780845165,-2068158.6129328466,4,-3.555296267287007e-06,-2.6563652499928494e-06,1.5608267903543244e-06,-2.6851606815469158e-06,0.0,0.0,0.0,0.0,118.73011298234863,-231.5697397392164,137.50603782606888,68.47690237121502,118.7431980402398,-231.60599346571996,137.55224454160404,68.49074586138447,0.0,0.0,0.0,0.0,20.000706871441093,20.001486243122557,20.000397037650643,20.000512098637323,-4.999788916375621,-5.000615230112732,-5.000214695228354,-4.999908045671082,3.142222437720564e-11,2.1866363965976307e-09,6231366.6420644745,-1927257.4861815665,-2068710.6765873157,-21.000527204344262,148940.9674259693,-1.0,0.0,8,0.0,0.0,1.7303986810966943,1.0357914376078983,0.0,0.6310539294913492,0.0,0.0,0.0,0.0,0.0,0.0
5785000000000,9.539825247549084e-06,1.818377368505835e-05,2.4581667959764666e-05,6.691171321745205e-07,-4.377149565349035e-08,-3.014187834808439e-08,0.2284527392649522,0.039661092585902176,-0.10367393375751695,5.878664268153666e-07,1.5089917145471482e-10,0.0011149006076971546,0.8787952705725743,0.42921592608034165,0.074515073176134,-0.1947820964252772,6247262.1366307195,-1905662.134243185,-2040517.2031143436,4,-3.5772801558446356e-06,-2.6289873463321227e-06,1.5594634463428178e-06,-2.682833572507171e-06,0.0,0.0,0.0,0.0,117.99380220416352,-232.18333205437065,137.87419321516143,67.9246692875762,117.99525463850158,-232.15841493639746,137.87794398023436,67.9275799130555,0.0,0.0,0.0,0.0,20.000710846253423,20.00148292351458,20.000398360661986,20.000509758643613,-4.999788948958549,-5.0006103415352126,-5.000215015613694,-4.999908880804055,-1.33104827436723e-10,1.8622578089164861e-09,6246952.440749665,-1906086.335212896,-2041070.5491810793,-21.000523188045484,148835.96480102543,-1.0,0.0,8,0.0,0.0,1.7347926221333403,1.0401794191990323,0.0,0.6214079626830019,0.666933144908769,0.0,0.0,0.0,0.0,0.0
5790000000000,9.651611580853056e-06,1.812903799518984e-05,2.454305763277061e-05,6.596124682305464e-07,-4.0774212334968887e-08,-3.161194854516859e-08,0.2284975426002646,0.039012839717293996,-0.10234051284437404,5.785700922773878e-07,2.553996978765333e-10,0.0011149093658963988,0.8793341394092588,0.42942323257979875,0.07331816155601206,-0.19233201963308388,6262649.598969803,-1884430.4746817756,-2012812.1021341824,4,-3.603613252889682e-06,-2.600530357616567e-06,1.558913616581633e-06,-2.681924787440101e-06,0.0,0.0,0.0,0.0,117.25749142597842,-232.67420590649405,138.24234860425398,67.37243620393735,117.24225252706235,-232.70503804465508,138.20345502211362,67.36473223250795,0.0,0.0,0.0,0.0,20.000714749358146,20.00147945821455,20.000399674014727,20.00050739630652,-4.999788752132497,-5.000605156515806,-5.000215447247893,-4.999909666427413,3.04433739962285e-10,8.695205456064234e-10,6262343.79700708,-1884855.8553556358,-2013366.713369723,-21.000519068180616,148730.96219545224,-1.0,0.0,8,0.0,0.0,1.7391434645744124,1.0445243785229,0.0,0.6117426319087181,2.2786447893588546,0.0,0.0,0.0,0.0,0.0
5795000000000,9.764057853384144e-06,1.8073634406840332e-05,2.4503292424639512e-05,6.535531003032642e-07,-4.7106138849073135e-08,-3.23221009102502e-08,0.2285413672235674,0.038364790936987775,-0.10100741639946408,5.73109845581413e-07,-3.167534958413107e-09,0.0011149190057867162,0.8798661889238643,0.429627189014017,0.07212067332757602,-0.18988042691990636,6277842.125209356,-1863140.1587600973,-1985044.1731744786,4,-3.626260640551602e-06,-2.5736032181702878e-06,1.557827549777256e-06,-2.6800809125572013e-06,0.0,0.0,0.0,0.0,116.45982141627788,-233.2264389901329,138.48778553031568,66.82020312029853,116.48420041264822,-233.24583916361064,138.52876952911225,66.80221678900799,0.0,0.0,0.0,0.0,20.000718578849984,20.001475847575254,20.000400977476353,20.00050501185293,-4.999788798964398,-5.000600282242297,-5.000215803933609,-4.999910482326934,-2.0533669439504577e-10,-1.1927354971678003e-09,6277540.2267829925,-1863566.7059321746,-1985600.032294964,-21.00051528451267,148625.95960948666,-1.0,0.0,8,0.0,0.0,1.7434510744991631,1.0488261774064211,0.0,0.6020582335773814,1.4300481660566922,0.0,0.0,0.0,0.0,0.0
5800000000000,9.876747205852649e-06,1.8018559588646412e-05,2.4462413182822172e-05,6.447655897758223e-07,-4.483502288202336e-08,-3.3123619936964097e-08,0.22858421374800855,0.037716945309609076,-0.09967463920967715,5.651877404747608e-07,-2.8717745973665048e-09,0.0011149287081168293,0.880391415181382,0.42982779317774134,0.0709226201670546,-0.1874273358811785,6292839.237464262,-1841791.847698843,-1957214.281423955,4,-3.6502877546610968e-06,-2.5463650418168947e-06,1.5570078390838658e-06,-2.6787002650957887e-06,0.0,0.0,0.0,0.0,115.66215140657735,-233.77867207377173,138.85594091940825,66.2679700366597,115.7211325909085,-233.78081137662176,138.85387715422368,66.24005140263601,0.0,0.0,0.0,0.0,20.000722333557704,20.001472091867367,20.000402271006667,20.000502605675265,-4.999788792283374,-5.000595291285537,-5.0002161965752165,-4.999911281378374,-3.096736718647119e-10,2.2151106652202354e-09,6292541.25207117,-1842219.5481261914,-1957771.3711056623,-21.000511127314255,148520.95704324005,-1.0,0.0,8,0.0,0.0,1.7477153168784159,1.053084688829648,0.0,0.59235506568703,3.1079000290326233,0.0,0.0,0.0,0.0,0.0
5805000000000,9.989550065961144e-06,1.796279011438613e-05,2.44205570783492e-05,6.383198442136004e-07,-4.1605106347656244e-08,-3.388803270420668e-08,0.22862608281504393,0.037069299457859944,-0.0983421771171952,5.584990714453217e-07,9.198714019442374e-10,0.0011149384177334782,0.8809098142176662,0.430025042952957,0.06972400915646237,-0.18497276609126445,6307640.463913018,-1820386.2045592228,-1929323.2940511613,4,-3.6734898226826745e-06,-2.5166749052249227e-06,1.5553686813177288e-06,-2.6759007451376743e-06,0.0,0.0,0.0,0.0,114.98719985990766,-234.33090515741054,139.16273707698537,65.65437772150544,114.95306713613753,-234.30993698402747,139.1787689702021,65.67825157334745,0.0,0.0,0.0,0.0,20.00072601199502,20.001468190797766,20.000403554381343,20.000500178011553,-4.999788860538895,-5.000589681938452,-5.000216474298361,-4.999912125758838,8.173027366981337e-10,9.194493900686655e-10,6307346.400928682,-1820815.0449622907,-1929881.596931039,-21.00050714745941,148415.95449690253,-1.0,0.0,8,0.0,0.0,1.7519360585626316,1.0572997761502612,0.0,0.582633429701666,3.726023746206023,0.0,0.0,0.0,0.0,0.0
5810000000000,1.0102431085270888e-05,1.7906628635293073e-05,2.4377388931016666e-05,6.312347370818429e-07,-4.423028074699604e-08,-3.47119761890443e-08,0.22866697523003496,0.036421851405766224,-0.09701002585766477,5.509459270679147e-07,2.2383534608638843e-10,0.0011149480127254088,0.8814213818296839,0.4302189365161065,0.0685248500006321,-0.18251673690046102,6322245.338813294,-1798923.894222525,-1901372.0801776042,4,-3.6984499502778384e-06,-2.4885150711719343e-06,1.5545508785620604e-06,-2.6745255523940507e-06,0.0,0.0,0.0,0.0,114.18952985020714,-234.82177900953394,139.53089246607792,65.10214463786662,114.18002950549284,-234.83319104243904,139.50343208311924,65.11683895559807,0.0,0.0,0.0,0.0,20.000729613001806,20.001464144962572,20.000404827587968,20.000497729285865,-4.999788855437776,-5.00058438593512,-5.0002168651829075,-4.999912921675161,1.3586738727947702e-10,5.2974930351072165e-11,6321955.207491458,-1799353.8612855647,-1901931.5788538125,-21.000503226374473,148310.95197070198,-1.0,0.0,8,0.0,0.0,1.756113166608877,1.0614713073971083,0.0,0.5728936287120161,4.1275094259317875,0.0,0.0,0.0,0.0,0.0
5815000000000,1.0216038728486142e-05,1.784991626827132e-05,2.433322243465676e-05,6.223753712295695e-07,-4.6849269554266294e-08,-3.568992788306226e-08,0.22870689251483242,0.035774598645654826,-0.09567818068522059,5.405029022285041e-07,2.0788282770270328e-09,0.001114957329510267,0.8819261135124398,0.43040947336394586,0.06732515139168457,-0.18005926672487815,6336653.402517323,-1777405.5833696101,-1873361.5108508177,4,-3.7227470338104934e-06,-2.4599354161465804e-06,1.55346148445972e-06,-2.6726819705681565e-06,0.0,0.0,0.0,0.0,113.3918598405066,-235.37401209317278,139.83768862365505,64.54991155422778,113.40204804594092,-235.35056532655108,139.82785747120076,64.55582945567501,0.0,0.0,0.0,0.0,20.000733134885287,20.00145995457956,20.0004060903982,20.000495259734006,-4.9997889164310045,-5.000578947190857,-5.000217217191036,-4.99991373139926,-3.9804334702529436e-10,6.470072372718559e-10,6336367.21198969,-1777836.6637410894,-1873922.187883267,-21.00049948289056,148205.9494647598,-1.0,0.0,8,0.0,0.0,1.7602465126636437,1.0655991501668274,0.0,0.5631359606942525,0.0,0.0,0.0,0.0,0.0,0.0
5820000000000,1.0329997008560345e-05,1.7792562293758686e-05,2.428794752023765e-05,6.135422251252055e-07,-4.210852646970954e-08,-3.669889704497123e-08,0.22874583525649259,0.03512753891291463,-0.09434663718793031,5.360295157976941e-07,-1.8154610916074596e-09,0.0011149677802518604,0.8824240054094173,0.43059665142424947,0.06612492250062393,-0.17760037467221285,6350864.201487145,-1755831.9404603469,-1845292.4590173517,4,-3.744055981760565e-06,-2.433230430888433e-06,1.5520934651119744e-06,-2.6703563933144597e-06,0.0,0.0,0.0,0.0,112.59418983080606,-235.86488594529618,140.1444847812322,63.99767847058895,112.61913091341286,-235.8620318647502,140.15203595879566,63.995238634261305,0.0,0.0,0.0,0.0,20.000736576463577,20.001455619781904,20.00040734270887,20.00049276970381,-4.999789173834621,-5.0005739066734245,-5.0002175290591335,-4.999914554952686,1.8112242412497297e-10,-6.995709926796887e-10,6350581.960763067,-1756264.1207533593,-1845854.296928243,-21.000494615709847,148100.94697933528,-1.0,0.0,8,0.0,0.0,1.764335966857627,1.0696831757827863,0.0,0.5533607288733615,0.0,0.0,0.0,0.0,0.0,0.0
5825000000000,1.0444201015867041e-05,1.773478474769615e-05,2.4241733138553098e-05,6.05137545498139e-07,-4.8075981283772565e-08,-3.777272417136539e-08,0.2287838040865742,0.034480670028073465,-0.09301539064500826,5.26790568248255e-07,-2.4980931140483617e-09,0.0011149772753620178,0.882915053762351,0.430780468771627,0.06492417265967183,-0.1751400792770718,6364877.28830958,-1734203.635712983,-1817165.799495696,4,-3.7683494214744935e-06,-2.404664561809048e-06,1.5510055637149473e-06,-2.6685178052346447e-06,0.0,0.0,0.0,0.0,111.85787905262096,-236.41711902893502,140.4512809388093,63.44544538695012,111.83132115525662,-236.367587990393,140.47595615510204,63.4350863078596,0.0,0.0,0.0,0.0,20.000739936574988,20.001451140712412,20.0004085844212,20.00049025954189,-4.999789290252811,-5.000568384762401,-5.000217878989565,-4.999915361171356,-5.166142534015028e-10,2.3737182518524435e-10,6364599.006275765,-1734636.9025056625,-1817728.7807700639,-21.000490833791556,147995.94451450187,-1.0,0.0,8,0.0,0.0,1.7683814014368935,1.0737232582921186,0.0,0.5435682349736656,2.4481906813981746,0.0,0.0,0.0,0.0,0.0
5830000000000,1.055829227981078e-05,1.7676981097448818e-05,2.4194175337806485e-05,5.985428332085218e-07,-4.642726296658754e-08,-3.839031507274493e-08,0.22882079968683308,0.03383399054204358,-0.09168443660156533,5.196558710073171e-07,-4.2985362195608095e-10,0.0011149874483254686,0.8833992546359085,0.43096092357537397,0.06372291256824325,-0.17267839955710135,6378692.22171107,-1712521.3410834444,-1788982.4089491325,4,-3.792224304156644e-06,-2.375397553877947e-06,1.5496389949841466e-06,-2.6661936490952532e-06,0.0,0.0,0.0,0.0,111.06020904292042,-236.846633649543,140.81943632790185,62.89321230331129,111.03863200387303,-236.86721510654806,140.79960975982834,62.875386060967756,0.0,0.0,0.0,0.0,20.00074321386536,20.00144651774438,20.000409815391013,20.000487729570864,-4.999789458300508,-5.000562653803358,-5.000218188565762,-4.9999161810225,6.80953945905944e-11,1.4603744046278557e-09,6378417.907131289,-1712955.6809193792,-1789546.5160353887,-21.000486679112605,147890.9420704557,-1.0,0.0,8,0.0,0.0,1.772382688577898,1.0777192735955559,0.0,0.5337587839460718,1.9564374265722644,0.0,0.0,0.0,0.0,0.0
5835000000000,1.0673052177077316e-05,1.761842135754327e-05,2.414568554118345e-05,5.90613705074139e-07,-4.398651382995431e-08,-3.923846245775138e-08,0.228856823452937,0.03318749712073908,-0.09035377063357275,5.115689040239752e-07,2.8056253835847068e-09,0.0011149975362365425,0.8838766037759641,0.43113801531747437,0.06252114936364253,-0.17021535455952747,6392308.56657231,-1690785.7302445828,-1760743.1658585265,4,-3.814219625488614e-06,-2.348011917336967e-06,1.5482718704319841e-06,-2.6638708588865208e-06,0.0,0.0,0.0,0.0,110.20117980170447,-237.39886673318182,141.126232485479,62.27961998815703,110.24109253701204,-237.36089673878163,141.12298557342996,62.31615772709136,0.0,0.0,0.0,0.0,20.000746406834605,20.001441751655634,20.000411035491307,20.000485180113166,-4.999789758130655,-5.000557326214253,-5.000218496748834,-4.999916998901696,4.0362628751307006e-10,-1.1162235653965753e-10,6392038.228087099,-1691221.129633231,-1761308.381169004,-21.000482503914817,147785.93964736385,-1.0,0.0,8,0.0,0.0,1.776339705462235,1.0816710913437482,0.0,0.5239326768415061,2.7284597695055326,0.0,0.0,0.0,0.0,0.0
5840000000000,1.0787686080595253e-05,1.755990912233295e-05,2.409610009268184e-05,5.812153788719853e-07,-4.7461151156798745e-08,-4.036340665327341e-08,0.22889187547960035,0.032541188327302205,-0.08902338802657304,5.024201624494773e-07,5.207023211063527e-10,0.001115007406512307,0.8843470978893364,0.43131174129043226,0.06131889378642225,-0.1677509628721492,6405725.893942711,-1668997.4785653565,-1732448.9504950368,4,-3.838102755115526e-06,-2.3187627171636416e-06,1.5469092287202698e-06,-2.6615594781711255e-06,0.0,0.0,0.0,0.0,109.46486902351936,-237.88974058530525,141.49438787457154,61.78874613603363,109.43872583818148,-237.84861029962372,141.44607200858678,61.757420984439406,0.0,0.0,0.0,0.0,20.000749514641583,20.00143684164836,20.000412244550745,20.00048261146941,-4.999789981462422,-5.000551514489892,-5.000218804234156,-4.999917814475416,2.092781067851555e-10,-9.572495146002292e-10,6405459.540069093,-1669433.9239824638,-1733015.256406537,-21.000478309676385,147680.93724543686,-1.0,0.0,8,0.0,0.0,1.7802523265791954,1.085578593321972,0.0,0.5140902192339771,4.275204156941909,0.0,0.0,0.0,0.0,0.0
5845000000000,1.0902558648754086e-05,1.7500451811026287e-05,2.4045251428222454e-05,5.746040336329583e-07,-4.7065312582769856e-08,-4.1115512844185076e-08,0.2289259569195779,0.03189506116524812,-0.08769328483201021,4.984431476079795e-07,-4.3816936138438094e-10,0.0011150182397417505,0.884810732805825,0.4314821006198643,0.060116153607757926,-0.16528524444637108,6418943.781054607,-1647157.2630899409,-1704100.6448927748,4,-3.860092177465179e-06,-2.2913861869736596e-06,1.5455424704706854e-06,-2.659238328252673e-06,0.0,0.0,0.0,0.0,108.60583978230339,-238.3192552059132,141.73982480063324,61.17515382087937,108.63154872899013,-238.3303457422752,141.7688621495674,61.19918735269462,0.0,0.0,0.0,0.0,20.00075253589549,20.001431789065535,20.000413442531492,20.000480024042783,-4.999790336104263,-5.000546106862171,-5.000219109797443,-4.999918628387667,-2.17853192290049e-10,-8.103222704120857e-10,6418681.420185802,-1647594.7409779588,-1704668.0237471152,-21.000473825535515,147575.93486481174,-1.0,0.0,8,0.0,0.0,1.7841204299598006,1.089441651472041,0.0,0.5042317173271837,3.477988706123744,0.0,0.0,0.0,0.0,0.0
5850000000000,1.1018067097199745e-05,1.7440528556367933e-05,2.3993377030936774e-05,5.671509551999537e-07,-4.467730705371046e-08,-4.177938130113697e-08,0.22895906886160083,0.03124911367665024,-0.08636345617857949,4.883587727438883e-07,-1.360081604343841e-09,0.001115028273588282,0.8852675046182602,0.4316490924124306,0.058912938562710744,-0.162818217519999,6431961.811337369,-1625265.7625167973,-1675699.132821385,4,-3.883030166694175e-06,-2.263057350210547e-06,1.5441746882695257e-06,-2.656915610399723e-06,0.0,0.0,0.0,0.0,107.80816977260287,-238.8101290580366,142.1079801897258,60.62292073724054,107.81960343152234,-238.80609013345006,142.09134228286803,60.64148075833043,0.0,0.0,0.0,0.0,20.00075546928937,20.001426593782963,20.000414629200183,20.00047741808276,-4.999790666613658,-5.0005404318775515,-5.000219413854175,-4.999919440351568,-2.052178049680051e-11,-2.0091094728669375e-09,6431703.451742516,-1625704.2592853012,-1676267.5669259478,-21.000469348411517,147470.93250562123,-1.0,0.0,8,0.0,0.0,1.7879438957047058,1.0932601459755178,0.0,0.4943574734673236,0.299789235846013,0.0,0.0,0.0,0.0,0.0
5855000000000,1.1133069545701197e-05,1.7380679423060865e-05,2.3940394114646325e-05,5.596635743717055e-07,-4.85672475881219e-08,-4.268423934249664e-08,0.22899121107538548,0.030603344261711806,-0.085033897334111,4.801267203467626e-07,2.212132382192134e-10,0.0011150384699919016,0.8857174104479874,0.43181271356442436,0.05770925909224346,-0.1603499006811798,6444779.574431219,-1603323.6571776692,-1647245.2997585637,4,-3.907179143564098e-06,-2.2324495230319443e-06,1.5425384772934975e-06,-2.6541312582828127e-06,0.0,0.0,0.0,0.0,107.01049976290233,-239.2396436786446,142.41477634730293,60.132046885117134,107.00290260729207,-239.27582906856097,142.41350551886183,60.084312850239336,0.0,0.0,0.0,0.0,20.00075831395644,20.001421255916274,20.000415804488323,20.000474793969587,-4.999790960245316,-5.000534171210477,-5.000219678311949,-4.999920264173566,-3.092727654331279e-10,7.214271098787412e-10,6444525.224255106,-1603763.15920378,-1647814.771386846,-21.00046538457723,147365.93016803006,-1.0,0.0,8,0.0,0.0,1.7917226022014003,1.0970339634181572,0.0,0.4844677949240347,0.0,0.0,0.0,0.0,0.0,0.0
5860000000000,1.124905865121982e-05,1.732010591755808e-05,2.3886400795568034e-05,5.517979901262355e-07,-4.797907616004616e-08,-4.32980223096565e-08,0.2290223857421539,0.029957749762667366,-0.08370460416267536,4.739452858327846e-07,3.4423575039172107e-09,0.0011150495101591908,0.8861604454838189,0.43197296511718797,0.05650512263804545,-0.15788031347651849,6457396.666200937,-1581331.62901652,-1618740.03286252,4,-3.928757431332698e-06,-2.2043994498522223e-06,1.5409000170490609e-06,-2.6513407366967455e-06,0.0,0.0,0.0,0.0,106.15147052168638,-239.730517530768,142.72157250488004,59.51845456996288,106.1814712334557,-239.73954626699313,142.73534152093794,59.52770148076208,0.0,0.0,0.0,0.0,20.000761068410092,20.00141577676445,20.000416968292424,20.000472152053966,-4.999791419377911,-5.000528481723899,-5.000219940890183,-4.999921085890051,4.769279677055748e-10,-5.587624579917236e-10,6457146.33346372,-1581772.1226453274,-1619310.5242546855,-21.000461121195144,147260.92785220346,-1.0,0.0,8,0.0,0.0,1.795456434125476,1.100762976363047,0.0,0.4745629854082399,0.0,0.0,0.0,0.0,0.0,0.0
5865000000000,1.1364835734843588e-05,1.7259309127548255e-05,2.3831455509031654e-05,5.444791580416809e-07,-4.641025623351361e-08,-4.409299818471622e-08,0.2290525923877206,0.02931232845129971,-0.08237557186631068,4.671737142436352e-07,-4.103939252914822e-11,0.0011150602107839634,0.8865966071602405,0.4321298436599312,0.055300539404188616,-0.15540947439586628,6469812.688749322,-1559290.3615684146,-1590184.2209443715,4,-3.949391742582608e-06,-2.1772883288761784e-06,1.5392593730099432e-06,-2.6485485751355014e-06,0.0,0.0,0.0,0.0,105.35380051198584,-240.22139138289143,143.02836866245718,58.966221486324045,105.35533677604582,-240.19721941158997,143.05683782471735,58.9716681959232,0.0,0.0,0.0,0.0,20.000763731636205,20.0014101560155,20.00041812041435,20.000469492619864,-4.99979195525145,-5.000522978602453,-5.000220201578495,-4.999921905336113,-3.724620508349932e-11,-2.261165953024543e-09,6469566.381346268,-1559731.8331133965,-1590755.714307803,-21.00045632201065,147155.92555834205,-1.0,0.0,8,0.0,0.0,1.7991452725694328,1.10444707484962,0.0,0.4646433529553857,0.0,0.0,0.0,0.0,0.0,0.0
