,SigmaBR  1 [-],SigmaBR  2 [-],SigmaBR  3 [-],OmegaBR  1 [rad/s],OmegaBR  2 [rad/s],OmegaBR  3 [rad/s],SigmaBN  1 [-],SigmaBN  2 [-],SigmaBN  3 [-],OmegaBN_B  1 [rad/s],OmegaBN_B  2 [rad/s],OmegaBN_B  3 [rad/s],BetaBN  1 [-],BetaBN  2 [-],BetaBN  3 [-],BetaBN  4 [-],Position  1 [m],Position  2 [m],Position  3 [m],numRW,RW Torque  1 [Nm],RW Torque  2 [Nm],RW Torque  3 [Nm],RW Torque  4 [Nm],RW Torque Req  1 [Nm],RW Torque Req  2 [Nm],RW Torque Req  3 [Nm],RW Torque Req  4 [Nm],RW Omega  1 [rad/s],RW Omega  2 [rad/s],RW Omega  3 [rad/s],RW Omega  4 [rad/s],RW Omega True  1 [rad/s],RW Omega True  2 [rad/s],RW Omega True  3 [rad/s],RW Omega True  4 [rad/s],RW Volt  1 [V],RW Volt  2 [V],RW Volt  3 [V],RW Volt  4 [V],RW Temp  1 [C],RW Temp  2 [C],RW Temp  3 [C],RW Temp  4 [C],RW Power  1 [W],RW Power  2 [W],RW Power  3 [W],RW Power  4 [W],Panel Angle [rad],Panel Angle Rate [rad/s],Position  1 [m],Position  2 [m],Position  3 [m],Net Power [W],Stored Energy [Ws],Sink Power [W],Supply Power [W],numCSS,CSS Cos Values  1 [-],CSS Cos Values  2 [-],CSS Cos Values  3 [-],CSS Cos Values  4 [-],CSS Cos Values  5 [-],CSS Cos Values  6 [-],CSS Cos Values  7 [-],CSS Cos Values  8 [-],Sun Heading  1 [-],Sun Heading  2 [-],Sun Heading  3 [-],Fault
2610000000000,0.004947392600038706,0.00046023941997469503,-0.0002403878557599338,4.7008315312340814e-05,-1.0634483514635265e-06,-1.787119200691474e-06,0.11968560968899601,-0.2898998591478475,0.6039869015518329,4.4931400797669644e-05,2.112945402813559e-05,0.0011195383563144252,0.36689820143826124,0.16359804462193037,-0.396263596066398,0.8255886094234685,-4624957.724449963,3235634.349253977,3830527.114528661,4,1.5954083510978079e-06,4.599785807471974e-06,-1.7221443588996781e-06,2.582516505938136e-06,0.0,0.0,0.0,0.0,-248.38216917444302,0.0,146.6485633218673,48.16699673960913,-248.34612660070115,90.92462327067959,146.6471296272174,48.18196782659349,0.0,0.0,0.0,0.0,20.000554522852497,20.000620370911992,20.000477817695803,20.000159138806787,-4.999801893257829,-5.00041823379167,-4.999873726236482,-5.000124430727201,3.6851280520526025e-10,-3.735918634747151e-10,-4624395.766130771,3235941.429113118,3830945.716205048,-21.000218775230493,215495.61185261206,-1.0,0.0,8,0.5555260924423475,1.2097804630577835,0.0,0.0,0.0,0.0,0.5069147786166703,1.355178697072382,0.0,0.0,0.0,0.0
2615000000000,0.00500741739071833,0.0004588979757386024,-0.00024266949506964234,4.682819566985233e-05,-1.0705822373650968e-06,-1.7577515548181794e-06,0.1190729105137595,-0.2906427801304751,0.605798178429405,4.475456089355636e-05,2.1397743878656696e-05,0.0011195623371188588,0.36458876908056204,0.162485556388811,-0.39660787358039745,0.8266653906142284,-4652983.403536416,3220222.1200892776,3809543.412729015,4,1.6241734249928848e-06,4.58337203039375e-06,-1.7267399198241268e-06,2.5869942821433796e-06,0.0,0.0,0.0,0.0,-247.95265455383503,0.0,146.28040793277475,48.719229823247964,-248.00797773284003,91.885209012286,146.28493917879325,48.722239252316804,0.0,0.0,0.0,0.0,20.000560622233266,20.00062594158506,20.000479145653102,20.00016132662708,-4.99979859601669,-5.000421144096994,-4.999873701977926,-5.000126044154359,4.05892166368236e-10,1.7255720644009743e-09,-4652424.355589092,3220531.225083075,3809964.4178085807,-21.000219058000706,215390.6107583913,-1.0,0.0,8,0.5483262337212194,1.2021722878079057,0.0,0.0,0.0,0.0,0.51391316410212,1.3623004729042296,0.0,0.0,0.0,0.0
2620000000000,0.005067208655279676,0.0004575475064200139,-0.0002449134182148246,4.6646202271297836e-05,-1.0800218168312055e-06,-1.7274225102717564e-06,0.11845689017292886,-0.29138658532994816,0.607611953266766,4.458013917726906e-05,2.1656065687820144e-05,0.001119588097451338,0.36227675320644437,0.16137106773970988,-0.39694917139119434,0.8277356389056758,-4680863.12444159,3204708.8761637337,3788439.871099526,4,1.6564379931750796e-06,4.559984013653976e-06,-1.7303197185899078e-06,2.5900523637270686e-06,0.0,0.0,0.0,0.0,-247.70721762777333,0.0,145.9122525436822,49.271462906886796,-247.66338143072568,92.84156057523069,145.92189623318745,49.26329631227441,0.0,0.0,0.0,0.0,20.00056690183423,20.000631509343055,20.000480445702788,20.00016353843469,-4.99979488048274,-5.000423356032026,-4.9998737542327865,-5.000127594517059,8.905255568732417e-11,-7.441625154297647e-10,-4680307.004455662,3205019.9966272083,3788863.2663848237,-21.00021972466977,215285.60966121967,-1.0,0.0,8,0.5410972193858065,1.1945378348760747,0.0,0.0,0.0,0.0,0.5209121291680624,1.369379537769691,0.0,0.0,0.0,0.0
2625000000000,0.005126764017057309,0.0004561900292067859,-0.00024711966563920594,4.646297657562484e-05,-1.086429565838432e-06,-1.6971368671059132e-06,0.11783753088572425,-0.2921312808928477,0.6094282318761661,4.4402308201077296e-05,2.1918780311366397e-05,0.0011196131512328327,0.35996217351850207,0.16025458462540318,-0.39728749171578115,0.8287993428258486,-4708596.0099990675,3189095.1023255275,3767217.1514147865,4,1.687113849608072e-06,4.5403200484087724e-06,-1.734475799413179e-06,2.5940105676865354e-06,0.0,0.0,0.0,0.0,-247.33906223868078,0.0,145.54409715458965,49.7623367590102,-247.31233808580663,93.79362910173901,145.55801880873724,49.80512097530564,0.0,0.0,0.0,0.0,20.00057335564369,20.000637071684846,20.000481717875427,20.000165773927645,-4.999791377964618,-5.000425853094623,-4.999873766569483,-5.0001291950101345,2.5419196098894284e-10,3.08426748629745e-09,-4708042.835472403,3189408.2285298286,3767642.9236323475,-21.000220161233386,215180.60856136447,-1.0,0.0,8,0.5338392572732051,1.1868773691181633,0.0,0.0,0.0,0.0,0.5279114804107652,1.3764156616581167,0.0,0.0,0.0,0.0
2630000000000,0.005186082252378378,0.00045482388558683247,-0.00024928726803810517,4.6280143137564915e-05,-1.0916307776050416e-06,-1.6659545446142277e-06,0.11721482018745923,-0.2928768750433007,0.6112470228988623,4.422305971497749e-05,2.217875804458918e-05,0.0011196386726301363,0.3576450442660523,0.15913611974204045,-0.397622837982665,0.8298564914610187,-4736181.187639759,3173381.2866087737,3745875.9192399117,4,1.7170960880981167e-06,4.5202374321399525e-06,-1.738318014778897e-06,2.5975078131651536e-06,0.0,0.0,0.0,0.0,-246.97090684958823,0.0,145.2373009970125,50.37592907416446,-246.95486250713103,94.74139219540167,145.19332208010223,50.34770052192386,0.0,0.0,0.0,0.0,20.000579978279788,20.00064262548305,20.000482961981835,20.00016803270366,-4.999787977385826,-5.0004282535873745,-4.9998738039163015,-5.000130778545481,3.324778062604735e-10,-5.141920320136648e-10,-4735630.9759779945,3173696.408761479,3746304.055040661,-21.000220548754054,215075.60745899228,-1.0,0.0,8,0.526552549773697,1.1791911389068073,0.0,0.0,0.0,0.0,0.5349110299393414,1.3834086312015048,0.0,0.0,0.0,0.0
2635000000000,0.00524516119166894,0.0004534500363334948,-0.0002514161041533506,4.609262705923623e-05,-1.0958411866185626e-06,-1.6352059182835575e-06,0.11658874185429931,-0.2936233747845168,0.6130683327424762,4.40431179064518e-05,2.2437208874577928e-05,0.0011196643566422913,0.35532538373159095,0.1580156812924616,-0.39795521310238996,0.8309070733278832,-4763617.789420293,3157567.920218401,3724416.843909757,4,1.747842337149071e-06,4.4992280474728805e-06,-1.7420817169401775e-06,2.600956419982286e-06,0.0,0.0,0.0,0.0,-246.60275146049568,0.0,144.80778637640452,50.86680292628786,-246.59096786944713,95.68481796457144,144.82782293487412,50.89101868308871,0.0,0.0,0.0,0.0,20.000586764645398,20.000648167762716,20.00048417792951,20.000170314400428,-4.9997844989332,-5.000430507816704,-4.999873849048781,-5.000132365321763,6.53414062946217e-10,1.7125896113266115e-09,-4763070.557936271,3157885.0284638195,3724847.329869426,-21.000221151708633,214970.6063542979,-1.0,0.0,8,0.5192373046546694,1.1714794063220317,0.0,0.0,0.0,0.0,0.5419105858959762,1.3903582227289377,0.0,0.0,0.0,0.0
2640000000000,0.005303999066079699,0.0004520679582278728,-0.000253505775664554,4.590577715242718e-05,-1.1031367901014723e-06,-1.603488277682804e-06,0.11595928173082058,-0.294370787845668,0.6148921688256944,4.386193874170495e-05,2.269404568943824e-05,0.0011196904679089718,0.3530032082489583,0.15689328020804508,-0.3982846203699623,0.8319510771483247,-4790904.952051227,3141655.4975149203,3702840.5985080516,4,1.7785311999685362e-06,4.478209598341463e-06,-1.7458014878886484e-06,2.604392025169832e-06,0.0,0.0,0.0,0.0,-246.23459607140313,0.0,144.43963098731197,51.41903600992669,-246.22066463926137,96.62387529714968,144.4615375397063,51.43506078720311,0.0,0.0,0.0,0.0,20.000593709382308,20.000653695724992,20.0004853656287,20.00017261865707,-4.999781044432931,-5.000432701965785,-4.99987389941641,-5.000133957062128,5.225277228675761e-10,-5.698358160557572e-10,-4790360.717964428,3141974.581934398,3703273.4211276006,-21.000221533227933,214865.6052474826,-1.0,0.0,8,0.5118937289592521,1.1637424279039332,0.0,0.0,0.0,0.0,0.5489099576563357,1.3972642193387972,0.0,0.0,0.0,0.0
2645000000000,0.005362594435502451,0.0004506770781144847,-0.00025555533019473134,4.571682221428602e-05,-1.1092196697743198e-06,-1.5715901274695847e-06,0.11532642545453856,-0.2951191219861205,0.6167185394488482,4.368084862861254e-05,2.2947349917316533e-05,0.0011197170818824365,0.35067853322669934,0.1557689271752144,-0.39861106281136455,0.8329884922764826,-4818041.816925154,3125644.5159990666,3681147.859846366,4,1.8091487555395334e-06,4.457202649750502e-06,-1.7494816471581673e-06,2.6078159707519145e-06,0.0,0.0,0.0,0.0,-245.80508145079514,0.0,144.07147559821942,51.971269093565525,-245.8439670416692,97.55853673592505,144.09448245555714,51.97981233045018,0.0,0.0,0.0,0.0,20.00060080719639,20.0006592066163,20.000486524980676,20.000174945114004,-4.999777615846485,-5.000434838168445,-4.999873954673744,-5.000135553784752,4.709936789564774e-10,1.905219107383591e-10,-4817500.59736114,3125965.5666112965,3681583.0055524055,-21.000222105592147,214760.60413872873,-1.0,0.0,8,0.5045220292411134,1.1559804573888968,0.0,0.0,0.0,0.0,0.5559089556783491,1.4041264083643286,0.0,0.0,0.0,0.0
2650000000000,0.005420945478775775,0.0004492775095818693,-0.0002575646577948731,4.552887214762973e-05,-1.1207919550944392e-06,-1.5387769379203962e-06,0.11469015791372901,-0.29586838446642166,0.6185474515141158,4.3496582794939645e-05,2.320489452142799e-05,0.0011197434556759645,0.348351376110598,0.15464263224931832,-0.39893454334291917,0.8340193074387615,-4845027.530144618,3109535.4762963764,3659339.3084429707,4,1.8396254664359422e-06,4.43618635778896e-06,-1.7530968148077474e-06,2.6111907281549553e-06,0.0,0.0,0.0,0.0,-245.4369260617026,0.0,143.70332020912687,52.52350217720436,-245.46088048645575,98.48876186366023,143.72667503500847,52.52525687310379,0.0,0.0,0.0,0.0,20.00060805330619,20.000664697465574,20.00048765586644,20.000177293390337,-4.9997742219566215,-5.000436914501775,-4.999874016611897,-5.000137153463741,1.7100556526242292e-10,-1.140027727332124e-09,-4844489.34213447,3109858.483057705,3659776.7635881854,-21.000222069233075,214655.60302827673,-1.0,0.0,8,0.4971224169432284,1.1481937559989763,0.0,0.0,0.0,0.0,0.5629073866817794,1.4109445724322063,0.0,0.0,0.0,0.0
2655000000000,0.0054790503196115135,0.0004478693921837909,-0.0002595333411044404,4.5336780139495594e-05,-1.1260483712677345e-06,-1.5064286522533093e-06,0.11405046366162394,-0.2966185828402794,0.6203789122327131,4.3310350423505084e-05,2.3458627524336206e-05,0.0011197697892117407,0.34602175394215956,0.15351440513573558,-0.39925506512651066,0.8350435115522056,-4871861.242549942,3093328.8821416185,3637415.628501559,4,1.8693576830844521e-06,4.414780695855181e-06,-1.7563959904106262e-06,2.6140932868385017e-06,0.0,0.0,0.0,0.0,-245.06877067261004,0.0,143.33516482003432,53.07573526084319,-245.07142114669253,99.41452963437573,143.35813036573006,53.0713816376048,0.0,0.0,0.0,0.0,20.00061544235653,20.00067016570108,20.000488758212317,20.00017966312744,-4.9997709369279875,-5.000438893346318,-4.999874103177317,-5.000138733542462,1.7644776944182415e-10,-5.053673096137575e-10,-4871326.103029715,3093653.8349463623,3637855.379365133,-21.00022239472991,214550.60191629056,-1.0,0.0,8,0.48969510251911863,1.1403825843898814,0.0,0.0,0.0,0.0,0.5699050591518842,1.4177184966089775,0.0,0.0,0.0,0.0
2660000000000,0.005536907393186687,0.0004464517219479482,-0.0002614607574453839,4.514399846083209e-05,-1.1301819047436663e-06,-1.473444081077132e-06,0.11340732888384457,-0.29736972519414395,0.6222129296482707,4.312355778157438e-05,2.3711874125258173e-05,0.0011197966059940227,0.3436896822381882,0.1523842577114148,-0.39957263155337663,0.836061093723577,-4898542.109746891,3077025.240363133,3615377.5078898356,4,1.8996831561989423e-06,4.393809078181993e-06,-1.7599352769185127e-06,2.617450329777431e-06,0.0,0.0,0.0,0.0,-244.63925605200205,0.0,143.02836866245718,53.627968344482014,-244.67560247637476,100.33580671094359,142.98886631603708,53.61816992536221,0.0,0.0,0.0,0.0,20.000622969616998,20.000675608650987,20.00048983196836,20.000182053986805,-4.999767596939622,-5.000440856378393,-4.999874174424982,-5.000140342896553,1.258308081576883e-10,9.066360758878589e-10,-4898010.035557051,3077352.129043889,3615819.5406778837,-21.000222703723605,214445.6008029722,-1.0,0.0,8,0.48224029630904564,1.1325471987996354,0.0,0.0,0.0,0.0,0.5769017821503722,1.4244479714971199,0.0,0.0,0.0,0.0
2665000000000,0.005594514463135964,0.00044502548876112596,-0.00026334694183444216,4.494923039765658e-05,-1.139315479649434e-06,-1.440288341099166e-06,0.11276073715765522,-0.29812181880482214,0.624049510113023,4.2936837927255505e-05,2.396060011727332e-05,0.001119823839177179,0.3413551794247029,0.1512521988221684,-0.399887245753361,0.837072042607552,-4925069.292134155,3060625.060867067,3593225.6381179844,4,1.9310763215376796e-06,4.370505688542574e-06,-1.7630888211516919e-06,2.6203002643431884e-06,0.0,0.0,0.0,0.0,-244.2711006629095,0.0,142.66021327336463,54.11884219660542,-244.27343968669078,101.25256713695649,142.61889886604308,54.16560719437664,0.0,0.0,0.0,0.0,20.00063063016411,20.000681023528482,20.000490877001408,20.00018446556795,-4.99976414467232,-5.000442524920651,-4.999874275106862,-5.000141930154849,2.9482739301184786e-10,-5.319746491167926e-10,-4924540.300019039,3060953.8751950315,3593669.9389639837,-21.00022302422266,214340.59968850273,-1.0,0.0,8,0.47475821278865926,1.12468786582544,0.0,0.0,0.0,0.0,0.5838973620448505,1.4311327808195042,0.0,0.0,0.0,0.0
2670000000000,0.00565187027441598,0.00044358914777727125,-0.00026519094461713066,4.475403718722635e-05,-1.143813787182168e-06,-1.406542428524643e-06,0.11211067495510749,-0.2988748719687125,0.6258886623558636,4.274761167000436e-05,2.421009224685357e-05,0.0011198511376684984,0.33901826015437725,0.15011824092312095,-0.4001989110674076,0.8380763477180989,-4951441.954930741,3044128.8566214885,3570960.7143170093,4,1.961412179664817e-06,4.3481833315395286e-06,-1.766212938546921e-06,2.623123151355219e-06,0.0,0.0,0.0,0.0,-243.90294527381695,0.0,142.23069865275664,54.67107528024425,-243.8649396989378,102.16477478251294,142.2482452821444,54.713678557785435,0.0,0.0,0.0,0.0,20.000638419022216,20.000686407902233,20.000491893267252,20.00018689753323,-4.99976084016854,-5.00044423117078,-4.999874379654348,-5.000143520716921,6.226957770126108e-10,-8.935196458358933e-10,-4950916.061538006,3044459.5863067736,3571407.2692822325,-21.000223286777974,214235.59857311062,-1.0,0.0,8,0.4672490633479872,1.1168048398310335,0.0,0.0,0.0,0.0,0.5908916082100282,1.437772720342902,0.0,0.0,0.0,0.0
2675000000000,0.005708973047386819,0.00044214325223778533,-0.00026699256993757307,4.4556919397016417e-05,-1.1542034835185815e-06,-1.3726870794988997e-06,0.11145712648344218,-0.2996288919739148,0.6277303934906805,4.2556637222389604e-05,2.445722755763142e-05,0.0011198783810896047,0.3366789419342386,0.1489823938989181,-0.40050763029662073,0.8390739981910861,-4977659.268203187,3027537.1436404213,3548583.435216954,4,1.9907538836814843e-06,4.3267927871985835e-06,-1.7693133438589227e-06,2.6259237356928856e-06,0.0,0.0,0.0,0.0,-243.47343065320896,0.0,141.8625432636641,55.28466759539851,-243.4501178861691,103.07240331316906,141.87692192994314,55.26236938443885,0.0,0.0,0.0,0.0,20.00064633132745,20.000691759298224,20.00049288071136,20.000189349527094,-4.999757675366168,-5.000445972931215,-4.999874487634422,-5.000145114767458,1.1491553972187939e-10,-3.5221598753881972e-09,-4977136.490083265,3027869.7783323782,3549032.230290907,-21.000223360887137,214130.59745697866,-1.0,0.0,8,0.45971306477247365,1.108898385145395,0.0,0.0,0.0,0.0,0.597884326042742,1.444367579291097,0.0,0.0,0.0,0.0
2680000000000,0.0057658207857365805,0.0004406876016319728,-0.0002687516310517113,4.4358988152121026e-05,-1.1621683896099002e-06,-1.3385073535342185e-06,0.11080007636281614,-0.3003838866751409,0.6295747106003204,4.2364965698288205e-05,2.470499962358789e-05,0.0011199057799983773,0.3343372419514278,0.14784466830196766,-0.4008134068727577,0.8400649829447999,-5003720.406892617,3010850.440967744,3526094.503124973,4,2.021611882300338e-06,4.30489250514803e-06,-1.7726322896922755e-06,2.629179281494606e-06,0.0,0.0,0.0,0.0,-242.98255680108556,0.0,141.49438787457154,55.77554144752192,-243.028988700532,103.9754200123729,141.5049466760061,55.81166275674247,0.0,0.0,0.0,0.0,20.00065436284676,20.000697075026213,20.000493839270355,20.000191821191436,-4.99975434485435,-5.0004476030063305,-4.999874581881185,-5.000146738867386,2.8831697185718647e-10,-8.461544294486559e-10,-5003200.760498183,3011184.9702552836,3526545.5242258357,-21.000223420537747,214025.59634030896,-1.0,0.0,8,0.4521504332518836,1.1009687661000251,0.0,0.0,0.0,0.0,0.6048753223256724,1.4509171487929788,0.0,0.0,0.0,0.0
2685000000000,0.005822411456733207,0.0004392223739322857,-0.00027046792869825197,4.41591240651286e-05,-1.1677425045513573e-06,-1.3042810578930367e-06,0.11013950878532468,-0.301139863918512,0.6314216206791367,4.217132667381825e-05,2.4953529082555145e-05,0.0011199330478307615,0.33199317761503516,0.1467050742879237,-0.4011162442473781,0.8410492909432387,-5029624.550841678,2994069.270661003,3503494.6239033053,4,2.050748049247045e-06,4.283541288745535e-06,-1.7756397384154063e-06,2.631937573457061e-06,0.0,0.0,0.0,0.0,-242.61440141199301,0.0,141.126232485479,56.389133762676174,-242.6015637721817,104.87379425053228,141.13233616295446,56.36154388464181,0.0,0.0,0.0,0.0,20.000662508361753,20.00070235269954,20.00049476882886,20.000194312124314,-4.999751242658175,-5.00044923122778,-4.999874699907767,-5.000148340065048,3.8603201060316813e-10,-1.4713481660569448e-09,-5029108.052527106,2994405.6840729215,3503947.8568783724,-21.000223453096318,213920.5952233074,-1.0,0.0,8,0.44456138589632,1.093016248393314,0.0,0.0,0.0,0.0,0.6118644037981896,1.4574212207278783,0.0,0.0,0.0,0.0
2690000000000,0.005878743367424887,0.00043774616835751736,-0.00027214081974878614,4.395893837732326e-05,-1.1769889716148746e-06,-1.2689375897248414e-06,0.10947541015906581,-0.30189683257406336,0.6332711319750487,4.19773883483513e-05,2.519666507172449e-05,0.0011199613401504747,0.32964676398694626,0.14556362485414553,-0.4014161464900123,0.8420269113569739,-5055370.884821293,2977194.1577751176,3480784.506947113,4,2.081640935472849e-06,4.260282590177972e-06,-1.778544133835798e-06,2.6346683202787948e-06,0.0,0.0,0.0,0.0,-242.18488679138503,0.0,140.75807709638644,56.880007614799574,-242.16785982450088,105.76750405220113,140.75910625805201,56.91199958632663,0.0,0.0,0.0,0.0,20.000670763873412,20.00070758984204,20.000495669389426,20.00019682201077,-4.999747946734867,-5.00045059945612,-4.99987482685864,-5.000149944242354,1.7425298454942537e-10,3.3470628065908795e-10,-5054857.550842126,2977532.4447804233,3481239.9375732383,-21.000223463556207,213815.59410614346,-1.0,0.0,8,0.43694613766951684,1.0850410905611996,0.0,0.0,0.0,0.0,0.6188513795178282,1.4638795945523297,0.0,0.0,0.0,0.0
2695000000000,0.0059348147727176686,0.00043626048660213164,-0.0002737699338659279,4.3756285557877216e-05,-1.1847159468949334e-06,-1.2343376170607413e-06,0.10880776269324124,-0.3026547993383081,0.6351232516513187,4.178112239703077e-05,2.543947342700801e-05,0.0011199887822022313,0.3272980193609029,0.14442032791383025,-0.4017131157118078,0.8429978339668515,-5080958.598557309,2960225.6303459867,3457964.865162195,4,2.111467690587388e-06,4.237995971403939e-06,-1.781419996966128e-06,2.637361239672264e-06,0.0,0.0,0.0,0.0,-241.69401293926163,0.0,140.32856247577845,57.432240698438406,-241.72788775298164,106.65651381092677,140.38527499847817,57.463013427656996,0.0,0.0,0.0,0.0,20.00067912443141,20.000712784206822,20.00049654088202,20.000199350476418,-4.999744799687548,-5.000452009875855,-4.999874957431919,-5.000151550724329,4.4203633966052144e-10,-2.0687279968800955e-09,-5080448.445069726,2960565.7803542297,3458422.4791462384,-21.000223460999866,213710.592989039,-1.0,0.0,8,0.4293049104001213,1.0770435614032332,0.0,0.0,0.0,0.0,0.6258360532336479,1.470292063216829,0.0,0.0,0.0,0.0
2700000000000,0.00599062399342872,0.00043476298315431495,-0.0002753549197829121,4.3551169382109884e-05,-1.1935167265938662e-06,-1.1989472181491833e-06,0.10813655383523128,-0.30341377356323823,0.6369779877820676,4.158245416738939e-05,2.568478589713943e-05,0.0011200167290914185,0.32494695861945333,0.14327519811957848,-0.402007156485864,0.8439620476193899,-5106386.8867569165,2943164.2193739708,3435036.414942571,4,2.1403253694942396e-06,4.2166563282507e-06,-1.7842799385696795e-06,2.6400505915837124e-06,0.0,0.0,0.0,0.0,-241.26449831865364,0.0,140.02176631820132,58.04583301359266,-241.28165947880254,107.54079116304982,140.01085975000993,58.01456986690592,0.0,0.0,0.0,0.0,20.00068758571364,20.00071793339254,20.000497383254057,20.00020189715947,-4.999741789371512,-5.000453462557603,-4.999875090715883,-5.000153161399497,3.245093205737846e-10,1.0666617021536635e-11,-5105879.929817203,2943506.221735574,3435496.1979218484,-21.00022325524936,213605.59187220567,-1.0,0.0,8,0.42163792144064804,1.0690239202458018,0.0,0.0,0.0,0.0,0.6328182331283938,1.4766584290425593,0.0,0.0,0.0,0.0
2705000000000,0.006046169283023194,0.00043325531604782914,-0.0002768956202915728,4.334557379302907e-05,-1.1989264910750295e-06,-1.1638320626158449e-06,0.10746176578330845,-0.3041737617908433,0.6388353474029264,4.138336643799604e-05,2.5926476006460325e-05,0.00112004439694879,0.32259360035159484,0.14212824370748572,-0.4022982707394398,0.8449195421534982,-5131654.94913499,2926010.4588073017,3411999.876147951,4,2.1702411322485403e-06,4.193019292397027e-06,-1.7867573908736878e-06,2.642245258495334e-06,0.0,0.0,0.0,0.0,-240.83498369804568,0.0,139.59225169759335,58.53670686571607,-240.829195092574,108.42031441594465,139.6358770274907,58.56665431536009,0.0,0.0,0.0,0.0,20.000696143461735,20.000723034973007,20.000498196438404,20.00020446168372,-4.999738671287482,-5.000454608470034,-4.999875252282345,-5.000154747464671,2.4951537997188447e-10,1.1491327180392263e-09,-5131151.204699018,2926354.3028138913,3412461.813690685,-21.000223214374266,213500.59075580564,-1.0,0.0,8,0.4139453961883941,1.0609824378612998,0.0,0.0,0.0,0.0,0.6397977210575551,1.482978487051173,0.0,0.0,0.0,0.0
2710000000000,0.006101448321539572,0.000431736789813504,-0.00027839203510122507,4.313870740324365e-05,-1.210364678281466e-06,-1.1280765591700076e-06,0.10678338364051099,-0.30493477297944477,0.6406953373946689,4.1183103986451776e-05,2.6165675422671e-05,0.0011200725045597527,0.3202379615108079,0.14097947674077477,-0.40258646307214313,0.845870306191417,-5156761.990440228,2908764.8855253574,3388855.9720810903,4,2.199822600838066e-06,4.17073757189877e-06,-1.789491469261278e-06,2.644881249127784e-06,0.0,0.0,0.0,0.0,-240.34410984592228,0.0,139.28545554001622,59.0889399493549,-240.37050715281381,109.29505256783929,139.2603438441117,59.119251446045,0.0,0.0,0.0,0.0,20.000704793150817,20.000728086993234,20.0004989804794,20.00020704373608,-4.999735613762895,-5.000455840982167,-4.999875397401342,-5.000156363399612,8.934869465349922e-11,2.8096436939904755e-09,-5156261.474362933,2909110.5604101024,3389320.0496868673,-21.000222967702477,213395.5896400471,-1.0,0.0,8,0.4062275550544885,1.052919381937544,0.0,0.0,0.0,0.0,0.6467743243800314,1.4892520365976325,0.0,0.0,0.0,0.0
2715000000000,0.006156459795773892,0.0004302068446499293,-0.0002798435079757629,4.2931346852846696e-05,-1.218124559216722e-06,-1.092049601714943e-06,0.1061013922042903,-0.30569681499860707,0.6425579662074922,4.098241123568377e-05,2.640149783335148e-05,0.0011201008684096551,0.3178800579770404,0.13982890890963479,-0.4028717362737609,0.846814329759139,-5181707.220481162,2891428.039321863,3365605.429465,4,2.2304253124764414e-06,4.146163457771655e-06,-1.7918317138971795e-06,2.6470107206532383e-06,0.0,0.0,0.0,0.0,-239.9145952253143,0.0,138.85594091940825,59.64117303299373,-239.90561161932567,110.16497824574483,138.88427754891612,59.672346257235624,0.0,0.0,0.0,0.0,20.000713530724113,20.000733086937995,20.000499735263475,20.000209642913337,-4.99973245422562,-5.000456762007128,-4.9998755713734635,-5.00015795334027,2.838363525372954e-10,-4.457327004014563e-10,-5181209.948516022,2891775.53425981,3366071.6325652245,-21.000222889877268,213290.58852511898,-1.0,0.0,8,0.39848462156334213,1.0448350153913866,0.0,0.0,0.0,0.0,0.6537478476233999,1.4954788824885756,0.0,0.0,0.0,0.0
2720000000000,0.006211201235430674,0.0004286657021212558,-0.0002812500316063483,4.272256865973399e-05,-1.226623256343377e-06,-1.055608789342962e-06,0.10541577500638386,-0.30645989641549937,0.6444232404328714,4.077824736495081e-05,2.6637878382391345e-05,0.0011201290674984783,0.3155199076082242,0.13867655059684741,-0.40315409461814367,0.8477516017148433,-5206489.854151993,2874000.462887974,3342248.9784200545,4,2.25910500846437e-06,4.123491515831021e-06,-1.7941762218342349e-06,2.649125696781093e-06,0.0,0.0,0.0,0.0,-239.4237213731909,0.0,138.48778553031568,60.19340611663256,-239.4345179560373,111.03005711828466,138.50769537567643,60.225923413624656,0.0,0.0,0.0,0.0,20.000722351624322,20.000738032908405,20.000500460811335,20.000212258881156,-4.999729546140643,-5.0004578314985295,-4.999875746393208,-5.000159546041328,1.0493937704032124e-10,3.438453839920497e-10,-5205995.841950516,2874349.766996387,3342717.2923784074,-21.00022257681028,213185.58741124865,-1.0,0.0,8,0.39071681874963243,1.0367296098641559,0.0,0.0,0.0,0.0,0.6607180973678729,1.501658824579343,0.0,0.0,0.0,0.0
